Image name,predict
test/NCALM_1_02614.tif,1
test/NCALM_1_02615.tif,1
test/NCALM_1_02616.tif,0
test/NCALM_1_02617.tif,1
test/NCALM_1_02618.tif,1
test/NCALM_1_02619.tif,1
test/NCALM_1_02620.tif,1
test/NCALM_1_02621.tif,1
test/NCALM_1_02622.tif,1
test/NCALM_1_02623.tif,1
test/NCALM_1_02624.tif,1
test/NCALM_1_02625.tif,1
test/NCALM_1_02626.tif,1
test/NCALM_1_02627.tif,0
test/NCALM_1_02628.tif,1
test/NCALM_1_02629.tif,1
test/NCALM_1_02630.tif,1
test/NCALM_1_02631.tif,0
test/NCALM_1_02632.tif,1
test/NCALM_1_02633.tif,1
test/NCALM_1_02634.tif,1
test/NCALM_1_02635.tif,1
test/NCALM_1_02636.tif,1
test/NCALM_1_02637.tif,1
test/NCALM_1_02638.tif,1
test/NCALM_1_02639.tif,1
test/NCALM_1_02640.tif,1
test/NCALM_1_02641.tif,0
test/NCALM_1_02642.tif,1
test/NCALM_1_02643.tif,0
test/NCALM_1_02644.tif,1
test/NCALM_1_02645.tif,1
test/NCALM_1_02646.tif,1
test/NCALM_1_02647.tif,1
test/NCALM_1_02648.tif,1
test/NCALM_1_02649.tif,1
test/NCALM_1_02650.tif,1
test/NCALM_1_02651.tif,0
test/NCALM_1_02652.tif,1
test/NCALM_1_02653.tif,1
test/NCALM_1_02654.tif,1
test/NCALM_1_02655.tif,0
test/NCALM_1_02656.tif,1
test/NCALM_1_02657.tif,1
test/NCALM_1_02658.tif,1
test/NCALM_1_02659.tif,1
test/NCALM_1_02660.tif,1
test/NCALM_1_02661.tif,1
test/NCALM_1_02662.tif,1
test/NCALM_1_02663.tif,1
test/NCALM_1_02664.tif,1
test/NCALM_1_02665.tif,1
test/NCALM_1_02666.tif,1
test/NCALM_1_02667.tif,1
test/NCALM_1_02668.tif,1
test/NCALM_1_02669.tif,1
test/NCALM_1_02670.tif,1
test/NCALM_1_02671.tif,1
test/NCALM_1_02672.tif,0
test/NCALM_1_02673.tif,1
test/NCALM_1_02674.tif,1
test/NCALM_1_02675.tif,0
test/NCALM_1_02676.tif,1
test/NCALM_1_02677.tif,1
test/NCALM_1_02678.tif,1
test/NCALM_1_02679.tif,1
test/NCALM_1_02680.tif,1
test/NCALM_1_02681.tif,1
test/NCALM_1_02682.tif,1
test/NCALM_1_02683.tif,1
test/NCALM_1_02684.tif,1
test/NCALM_1_02685.tif,1
test/NCALM_1_02686.tif,1
test/NCALM_1_02687.tif,1
test/NCALM_1_02688.tif,1
test/NCALM_1_02689.tif,1
test/NCALM_1_02690.tif,1
test/NCALM_1_02691.tif,1
test/NCALM_1_02692.tif,1
test/NCALM_1_02693.tif,1
test/NCALM_1_02694.tif,1
test/NCALM_1_02695.tif,1
test/NCALM_1_02696.tif,1
test/NCALM_1_02697.tif,1
test/NCALM_1_02698.tif,1
test/NCALM_1_02699.tif,0
test/NCALM_1_02700.tif,1
test/NCALM_1_02701.tif,1
test/NCALM_1_02702.tif,1
test/NCALM_1_02703.tif,1
test/NCALM_1_02704.tif,1
test/NCALM_1_02705.tif,0
test/NCALM_1_02706.tif,1
test/NCALM_1_02707.tif,1
test/NCALM_1_02708.tif,1
test/NCALM_1_02709.tif,0
test/NCALM_1_02710.tif,1
test/NCALM_1_02711.tif,1
test/NCALM_1_02712.tif,1
test/NCALM_1_02713.tif,1
test/NCALM_1_02714.tif,1
test/NCALM_1_02715.tif,1
test/NCALM_1_02716.tif,1
test/NCALM_1_02717.tif,1
test/NCALM_1_02718.tif,1
test/NCALM_1_02719.tif,0
test/NCALM_1_02720.tif,0
test/NCALM_1_02721.tif,1
test/NCALM_1_02722.tif,1
test/NCALM_1_02723.tif,1
test/NCALM_1_02724.tif,1
test/NCALM_1_02725.tif,0
test/NCALM_1_02726.tif,1
test/NCALM_1_02727.tif,1
test/NCALM_1_02728.tif,1
test/NCALM_1_02729.tif,1
test/NCALM_1_02730.tif,1
test/NCALM_1_02731.tif,1
test/NCALM_1_02732.tif,1
test/NCALM_1_02733.tif,1
test/NCALM_1_02734.tif,1
test/NCALM_1_02735.tif,0
test/NCALM_1_02736.tif,1
test/NCALM_1_02737.tif,1
test/NCALM_1_02738.tif,1
test/NCALM_1_02739.tif,1
test/NCALM_1_02740.tif,1
test/NCALM_1_02741.tif,1
test/NCALM_1_02742.tif,0
test/NCALM_1_02743.tif,1
test/NCALM_1_02744.tif,1
test/NCALM_1_02745.tif,1
test/NCALM_1_02746.tif,0
test/NCALM_1_02747.tif,1
test/NCALM_1_02748.tif,1
test/NCALM_1_02749.tif,1
test/NCALM_1_02750.tif,1
test/NCALM_1_02751.tif,1
test/NCALM_1_02752.tif,1
test/NCALM_1_02753.tif,0
test/NCALM_1_02754.tif,1
test/NCALM_1_02755.tif,1
test/NCALM_1_02756.tif,1
test/NCALM_1_02757.tif,1
test/NCALM_1_02758.tif,1
test/NCALM_1_02759.tif,1
test/NCALM_1_02760.tif,1
test/NCALM_1_02761.tif,1
test/NCALM_1_02762.tif,1
test/NCALM_1_02763.tif,1
test/NCALM_1_02764.tif,1
test/NCALM_1_02765.tif,1
test/NCALM_1_02766.tif,1
test/NCALM_1_02767.tif,1
test/NCALM_1_02768.tif,1
test/NCALM_1_02769.tif,1
test/NCALM_1_02770.tif,0
test/NCALM_1_02771.tif,1
test/NCALM_1_02772.tif,1
test/NCALM_1_02773.tif,1
test/NCALM_1_02774.tif,0
test/NCALM_1_02775.tif,1
test/NCALM_1_02776.tif,1
test/NCALM_1_02777.tif,1
test/NCALM_1_02778.tif,1
test/NCALM_1_02779.tif,1
test/NCALM_1_02780.tif,1
test/NCALM_1_02781.tif,1
test/NCALM_1_02782.tif,1
test/NCALM_1_02783.tif,0
test/NCALM_1_02784.tif,1
test/NCALM_1_02785.tif,0
test/NCALM_1_02786.tif,1
test/NCALM_1_02787.tif,1
test/NCALM_1_02788.tif,1
test/NCALM_1_02789.tif,1
test/NCALM_1_02790.tif,1
test/NCALM_1_02791.tif,1
test/NCALM_1_02792.tif,1
test/NCALM_1_02793.tif,1
test/NCALM_1_02794.tif,0
test/NCALM_1_02795.tif,1
test/NCALM_1_02796.tif,0
test/NCALM_1_02797.tif,1
test/NCALM_1_02798.tif,1
test/NCALM_1_02799.tif,1
test/NCALM_1_02800.tif,0
test/NCALM_1_02801.tif,1
test/NCALM_1_02802.tif,1
test/NCALM_1_02803.tif,1
test/NCALM_1_02804.tif,1
test/NCALM_1_02805.tif,1
test/NCALM_1_02806.tif,0
test/NCALM_1_02807.tif,1
test/NCALM_1_02808.tif,1
test/NCALM_1_02809.tif,0
test/NCALM_1_02810.tif,1
test/NCALM_1_02811.tif,1
test/NCALM_1_02812.tif,1
test/NCALM_1_02813.tif,1
test/NCALM_1_02814.tif,0
test/NCALM_1_02815.tif,1
test/NCALM_1_02816.tif,1
test/NCALM_1_02817.tif,1
test/NCALM_1_02818.tif,0
test/NCALM_1_02819.tif,1
test/NCALM_1_02820.tif,1
test/NCALM_1_02821.tif,0
test/NCALM_1_02822.tif,1
test/NCALM_1_02823.tif,1
test/NCALM_1_02824.tif,1
test/NCALM_1_02825.tif,1
test/NCALM_1_02826.tif,1
test/NCALM_1_02827.tif,1
test/NCALM_1_02828.tif,1
test/NCALM_1_02829.tif,1
test/NCALM_1_02830.tif,1
test/NCALM_1_02831.tif,0
test/NCALM_1_02832.tif,1
test/NCALM_1_02833.tif,1
test/NCALM_1_02834.tif,1
test/NCALM_1_02835.tif,1
test/NCALM_1_02836.tif,1
test/NCALM_1_02837.tif,0
test/NCALM_1_02838.tif,1
test/NCALM_1_02839.tif,1
test/NCALM_1_02840.tif,1
test/NCALM_1_02841.tif,1
test/NCALM_1_02842.tif,1
test/NCALM_1_02843.tif,1
test/NCALM_1_02844.tif,1
test/NCALM_1_02845.tif,1
test/NCALM_1_02846.tif,1
test/NCALM_1_02847.tif,0
test/NCALM_1_02848.tif,1
test/NCALM_1_02849.tif,1
test/NCALM_1_02850.tif,1
test/NCALM_1_02851.tif,1
test/NCALM_1_02852.tif,1
test/NCALM_1_02853.tif,1
test/NCALM_1_02854.tif,1
test/NCALM_1_02855.tif,1
test/NCALM_1_02856.tif,1
test/NCALM_1_02857.tif,1
test/NCALM_1_02858.tif,1
test/NCALM_1_02859.tif,0
test/NCALM_1_02860.tif,0
test/NCALM_1_02861.tif,1
test/NCALM_1_02862.tif,0
test/NCALM_1_02863.tif,1
test/NCALM_1_02864.tif,1
test/NCALM_1_02865.tif,1
test/NCALM_1_02866.tif,0
test/NCALM_1_02867.tif,1
test/NCALM_1_02868.tif,1
test/NCALM_1_02869.tif,1
test/NCALM_1_02870.tif,1
test/NCALM_1_02871.tif,0
test/NCALM_1_02872.tif,1
test/NCALM_1_02873.tif,1
test/NCALM_1_02874.tif,0
test/NCALM_1_02875.tif,1
test/NCALM_1_02876.tif,1
test/NCALM_1_02877.tif,1
test/NCALM_1_02878.tif,1
test/NCALM_1_02879.tif,1
test/NCALM_1_02880.tif,1
test/NCALM_1_02881.tif,1
test/NCALM_1_02882.tif,1
test/NCALM_1_02883.tif,1
test/NCALM_1_02884.tif,1
test/NCALM_1_02885.tif,1
test/NCALM_1_02886.tif,1
test/NCALM_1_02887.tif,1
test/NCALM_1_02888.tif,1
test/NCALM_1_02889.tif,1
test/NCALM_1_02890.tif,0
test/NCALM_1_02891.tif,1
test/NCALM_1_02892.tif,0
test/NCALM_1_02893.tif,0
test/NCALM_1_02894.tif,1
test/NCALM_1_02895.tif,1
test/NCALM_1_02896.tif,0
test/NCALM_1_02897.tif,0
test/NCALM_1_02898.tif,1
test/NCALM_1_02899.tif,1
test/NCALM_1_02900.tif,1
test/NCALM_1_02901.tif,1
test/NCALM_1_02902.tif,1
test/NCALM_1_02903.tif,1
test/NCALM_1_02904.tif,1
test/NCALM_1_02905.tif,1
test/NCALM_1_02906.tif,1
test/NCALM_1_02907.tif,0
test/NCALM_1_02908.tif,1
test/NCALM_1_02909.tif,1
test/NCALM_1_02910.tif,0
test/NCALM_1_02911.tif,1
test/NCALM_1_02912.tif,0
test/NCALM_1_02913.tif,1
test/NCALM_1_02914.tif,1
test/NCALM_1_02915.tif,1
test/NCALM_1_02916.tif,0
test/NCALM_1_02917.tif,1
test/NCALM_1_02918.tif,1
test/NCALM_1_02919.tif,1
test/NCALM_1_02920.tif,1
test/NCALM_1_02921.tif,1
test/NCALM_1_02922.tif,1
test/NCALM_1_02923.tif,1
test/NCALM_1_02924.tif,1
test/NCALM_1_02925.tif,1
test/NCALM_1_02926.tif,1
test/NCALM_1_02927.tif,1
test/NCALM_1_02928.tif,1
test/NCALM_1_02929.tif,1
test/NCALM_1_02930.tif,1
test/NCALM_1_02931.tif,0
test/NCALM_1_02932.tif,0
test/NCALM_1_02933.tif,0
test/NCALM_1_02934.tif,1
test/NCALM_1_02935.tif,1
test/NCALM_1_02936.tif,1
test/NCALM_1_02937.tif,1
test/NCALM_1_02938.tif,1
test/NCALM_1_02939.tif,0
test/NCALM_1_02940.tif,1
test/NCALM_1_02941.tif,1
test/NCALM_1_02942.tif,1
test/NCALM_1_02943.tif,1
test/NCALM_1_02944.tif,0
test/NCALM_1_02945.tif,1
test/NCALM_1_02946.tif,1
test/NCALM_1_02947.tif,1
test/NCALM_1_02948.tif,1
test/NCALM_1_02949.tif,1
test/NCALM_1_02950.tif,1
test/NCALM_1_02951.tif,1
test/NCALM_1_02952.tif,1
test/NCALM_1_02953.tif,1
test/NCALM_1_02954.tif,1
test/NCALM_1_02955.tif,1
test/NCALM_1_02956.tif,0
test/NCALM_1_02957.tif,1
test/NCALM_1_02958.tif,1
test/NCALM_1_02959.tif,1
test/NCALM_1_02960.tif,1
test/NCALM_1_02961.tif,1
test/NCALM_1_02962.tif,1
test/NCALM_1_02963.tif,0
test/NCALM_1_02964.tif,0
test/NCALM_1_02965.tif,1
test/NCALM_1_02966.tif,1
test/NCALM_1_02967.tif,0
test/NCALM_1_02968.tif,1
test/NCALM_1_02969.tif,1
test/NCALM_1_02970.tif,1
test/NCALM_1_02971.tif,1
test/NCALM_1_02972.tif,1
test/NCALM_1_02973.tif,1
test/NCALM_1_02974.tif,1
test/NCALM_1_02975.tif,1
test/NCALM_1_02976.tif,1
test/NCALM_1_02977.tif,1
test/NCALM_1_02978.tif,1
test/NCALM_1_02979.tif,0
test/NCALM_1_02980.tif,1
test/NCALM_1_02981.tif,1
test/NCALM_1_02982.tif,1
test/NCALM_1_02983.tif,1
test/NCALM_1_02984.tif,1
test/NCALM_1_02985.tif,1
test/NCALM_1_02986.tif,1
test/NCALM_1_02987.tif,1
test/NCALM_1_02988.tif,1
test/NCALM_1_02989.tif,1
test/NCALM_1_02990.tif,1
test/NCALM_1_02991.tif,0
test/NCALM_1_02992.tif,1
test/NCALM_1_02993.tif,1
test/NCALM_1_02994.tif,1
test/NCALM_1_02995.tif,0
test/NCALM_1_02996.tif,1
test/NCALM_1_02997.tif,1
test/NCALM_1_02998.tif,0
test/NCALM_1_02999.tif,1
test/NCALM_1_03000.tif,1
test/NCALM_1_03001.tif,1
test/NCALM_1_03002.tif,1
test/NCALM_1_03003.tif,1
test/NCALM_1_03004.tif,1
test/NCALM_1_03005.tif,1
test/NCALM_1_03006.tif,0
test/NCALM_1_03007.tif,1
test/NCALM_1_03008.tif,1
test/NCALM_1_03009.tif,1
test/NCALM_1_03010.tif,0
test/NCALM_1_03011.tif,0
test/NCALM_1_03012.tif,1
test/NCALM_1_03013.tif,0
test/NCALM_1_03014.tif,1
test/NCALM_1_03015.tif,1
test/NCALM_1_03016.tif,0
test/NCALM_1_03017.tif,1
test/NCALM_1_03018.tif,1
test/NCALM_1_03019.tif,1
test/NCALM_1_03020.tif,0
test/NCALM_1_03021.tif,1
test/NCALM_1_03022.tif,1
test/NCALM_1_03023.tif,0
test/NCALM_1_03024.tif,1
test/NCALM_1_03025.tif,1
test/NCALM_1_03026.tif,1
test/NCALM_1_03027.tif,1
test/NCALM_1_03028.tif,0
test/NCALM_1_03029.tif,1
test/NCALM_1_03030.tif,1
test/NCALM_1_03031.tif,1
test/NCALM_1_03032.tif,0
test/NCALM_1_03033.tif,1
test/NCALM_1_03034.tif,1
test/NCALM_1_03035.tif,1
test/NCALM_1_03036.tif,1
test/NCALM_1_03037.tif,1
test/NCALM_1_03038.tif,0
test/NCALM_1_03039.tif,1
test/NCALM_1_03040.tif,1
test/NCALM_1_03041.tif,1
test/NCALM_1_03042.tif,1
test/NCALM_1_03043.tif,1
test/NCALM_1_03044.tif,0
test/NCALM_1_03045.tif,1
test/NCALM_1_03046.tif,1
test/NCALM_1_03047.tif,1
test/NCALM_1_03048.tif,1
test/NCALM_1_03049.tif,0
test/NCALM_1_03050.tif,1
test/NCALM_1_03051.tif,1
test/NCALM_1_03052.tif,0
test/NCALM_1_03053.tif,0
test/NCALM_1_03054.tif,1
test/NCALM_1_03055.tif,0
test/NCALM_1_03056.tif,1
test/NCALM_1_03057.tif,1
test/NCALM_1_03058.tif,1
test/NCALM_1_03059.tif,0
test/NCALM_1_03060.tif,0
test/NCALM_1_03061.tif,0
test/NCALM_1_03062.tif,1
test/NCALM_1_03063.tif,1
test/NCALM_1_03064.tif,1
test/NCALM_1_03065.tif,1
test/NCALM_1_03066.tif,1
test/NCALM_1_03067.tif,1
test/NCALM_1_03068.tif,1
test/NCALM_1_03069.tif,0
test/NCALM_1_03070.tif,1
test/NCALM_1_03071.tif,1
test/NCALM_1_03072.tif,1
test/NCALM_1_03073.tif,1
test/NCALM_1_03074.tif,1
test/NCALM_1_03075.tif,1
test/NCALM_1_03076.tif,1
test/NCALM_1_03077.tif,1
test/NCALM_1_03078.tif,1
test/NCALM_1_03079.tif,1
test/NCALM_1_03080.tif,1
test/NCALM_1_03081.tif,1
test/NCALM_1_03082.tif,0
test/NCALM_1_03083.tif,1
test/NCALM_1_03084.tif,1
test/NCALM_1_03085.tif,1
test/NCALM_1_03086.tif,1
test/NCALM_1_03087.tif,1
test/NCALM_1_03088.tif,1
test/NCALM_1_03089.tif,1
test/NCALM_1_03090.tif,1
test/NCALM_1_03091.tif,0
test/NCALM_1_03092.tif,1
test/NCALM_1_03093.tif,1
test/NCALM_1_03094.tif,1
test/NCALM_1_03095.tif,1
test/NCALM_1_03096.tif,1
test/NCALM_1_03097.tif,1
test/NCALM_1_03098.tif,1
test/NCALM_1_03099.tif,1
test/NCALM_1_03100.tif,1
test/NCALM_1_03101.tif,1
test/NCALM_1_03102.tif,0
test/NCALM_1_03103.tif,1
test/NCALM_1_03104.tif,1
test/NCALM_1_03105.tif,1
test/NCALM_1_03106.tif,1
test/NCALM_1_03107.tif,1
test/NCALM_1_03108.tif,0
test/NCALM_1_03109.tif,0
test/NCALM_1_03110.tif,1
test/NCALM_1_03111.tif,0
test/NCALM_1_03112.tif,0
test/NCALM_1_03113.tif,0
test/NCALM_1_03114.tif,1
test/NCALM_1_03115.tif,1
test/NCALM_1_03116.tif,1
test/NCALM_1_03117.tif,1
test/NCALM_1_03118.tif,1
test/NCALM_1_03119.tif,1
test/NCALM_1_03120.tif,1
test/NCALM_1_03121.tif,1
test/NCALM_1_03122.tif,1
test/NCALM_1_03123.tif,1
test/NCALM_1_03124.tif,0
test/NCALM_1_03125.tif,1
test/NCALM_1_03126.tif,1
test/NCALM_1_03127.tif,1
test/NCALM_1_03128.tif,1
test/NCALM_1_03129.tif,0
test/NCALM_1_03130.tif,1
test/NCALM_1_03131.tif,1
test/NCALM_1_03132.tif,1
test/NCALM_1_03133.tif,0
test/NCALM_1_03134.tif,1
test/NCALM_1_03135.tif,0
test/NCALM_1_03136.tif,1
test/NCALM_1_03137.tif,1
test/NCALM_1_03138.tif,0
test/NCALM_1_03139.tif,1
test/NCALM_1_03140.tif,1
test/NCALM_1_03141.tif,1
test/NCALM_1_03142.tif,1
test/NCALM_1_03143.tif,1
test/NCALM_1_03144.tif,1
test/NCALM_1_03145.tif,1
test/NCALM_1_03146.tif,1
test/NCALM_1_03147.tif,1
test/NCALM_1_03148.tif,1
test/NCALM_1_03149.tif,1
test/NCALM_1_03150.tif,1
test/NCALM_1_03151.tif,1
test/NCALM_1_03152.tif,1
test/NCALM_1_03153.tif,1
test/NCALM_1_03154.tif,1
test/NCALM_1_03155.tif,1
test/NCALM_1_03156.tif,1
test/NCALM_1_03157.tif,1
test/NCALM_1_03158.tif,1
test/NCALM_1_03159.tif,1
test/NCALM_1_03160.tif,1
test/NCALM_1_03161.tif,1
test/NCALM_1_03162.tif,1
test/NCALM_1_03163.tif,1
test/NCALM_1_03164.tif,1
test/NCALM_1_03165.tif,1
test/NCALM_1_03166.tif,1
test/NCALM_1_03167.tif,1
test/NCALM_1_03168.tif,1
test/NCALM_1_03169.tif,1
test/NCALM_1_03170.tif,1
test/NCALM_1_03171.tif,1
test/NCALM_1_03172.tif,1
test/NCALM_1_03173.tif,1
test/NCALM_1_03174.tif,1
test/NCALM_1_03175.tif,1
test/NCALM_1_03176.tif,1
test/NCALM_1_03177.tif,1
test/NCALM_1_03178.tif,1
test/NCALM_1_03179.tif,1
test/NCALM_1_03180.tif,1
test/NCALM_1_03181.tif,0
test/NCALM_1_03182.tif,1
test/NCALM_1_03183.tif,1
test/NCALM_1_03184.tif,1
test/NCALM_1_03185.tif,1
test/NCALM_1_03186.tif,0
test/NCALM_1_03187.tif,1
test/NCALM_1_03188.tif,1
test/NCALM_1_03189.tif,0
test/NCALM_1_03190.tif,1
test/NCALM_1_03191.tif,1
test/NCALM_1_03192.tif,0
test/NCALM_1_03193.tif,1
test/NCALM_1_03194.tif,1
test/NCALM_1_03195.tif,1
test/NCALM_1_03196.tif,1
test/NCALM_1_03197.tif,1
test/NCALM_1_03198.tif,1
test/NCALM_1_03199.tif,1
test/NCALM_1_03200.tif,1
test/NCALM_1_03201.tif,1
test/NCALM_1_03202.tif,0
test/NCALM_1_03203.tif,0
test/NCALM_1_03204.tif,1
test/NCALM_1_03205.tif,0
test/NCALM_1_03206.tif,1
test/NCALM_1_03207.tif,1
test/NCALM_1_03208.tif,1
test/NCALM_1_03209.tif,1
test/NCALM_1_03210.tif,1
test/NCALM_1_03211.tif,0
test/NCALM_1_03212.tif,1
test/NCALM_1_03213.tif,1
test/NCALM_1_03214.tif,1
test/NCALM_1_03215.tif,1
test/NCALM_1_03216.tif,1
test/NCALM_1_03217.tif,1
test/NCALM_1_03218.tif,1
test/NCALM_1_03219.tif,1
test/NCALM_1_03220.tif,1
test/NCALM_1_03221.tif,1
test/NCALM_1_03222.tif,0
test/NCALM_1_03223.tif,1
test/NCALM_1_03224.tif,1
test/NCALM_1_03225.tif,1
test/NCALM_1_03226.tif,1
test/NCALM_1_03227.tif,1
test/NCALM_1_03228.tif,1
test/NCALM_1_03229.tif,0
test/NCALM_1_03230.tif,1
test/NCALM_1_03231.tif,1
test/NCALM_1_03232.tif,0
test/NCALM_1_03233.tif,0
test/NCALM_1_03234.tif,1
test/NCALM_1_03235.tif,1
test/NCALM_1_03236.tif,1
test/NCALM_1_03237.tif,1
test/NCALM_1_03238.tif,1
test/NCALM_1_03239.tif,0
test/NCALM_1_03240.tif,1
test/NCALM_1_03241.tif,0
test/NCALM_1_03242.tif,1
test/NCALM_1_03243.tif,1
test/NCALM_1_03244.tif,1
test/NCALM_1_03245.tif,1
test/NCALM_1_03246.tif,0
test/NCALM_1_03247.tif,1
test/NCALM_1_03248.tif,0
test/NCALM_1_03249.tif,0
test/NCALM_1_03250.tif,1
test/NCALM_1_03251.tif,1
test/NCALM_1_03252.tif,1
test/NCALM_1_03253.tif,1
test/NCALM_1_03254.tif,1
test/NCALM_1_03255.tif,1
test/NCALM_1_03256.tif,1
test/NCALM_1_03257.tif,1
test/NCALM_1_03258.tif,0
test/NCALM_1_03259.tif,1
test/NCALM_1_03260.tif,1
test/NCALM_1_03261.tif,1
test/NCALM_1_03262.tif,1
test/NCALM_1_03263.tif,1
test/NCALM_1_03264.tif,1
test/NCALM_1_03265.tif,0
test/NCALM_1_03266.tif,1
test/NCALM_1_03267.tif,1
test/NCALM_1_03268.tif,1
test/NCALM_1_03269.tif,1
test/NCALM_1_03270.tif,1
test/NCALM_1_03271.tif,1
test/NCALM_1_03272.tif,1
test/NCALM_1_03273.tif,1
test/NCALM_1_03274.tif,0
test/NCALM_1_03275.tif,1
test/NCALM_1_03276.tif,1
test/NCALM_1_03277.tif,1
test/NCALM_1_03278.tif,1
test/NCALM_1_03279.tif,1
test/NCALM_1_03280.tif,1
test/NCALM_1_03281.tif,1
test/NCALM_1_03282.tif,1
test/NCALM_1_03283.tif,1
test/NCALM_1_03284.tif,1
test/NCALM_1_03285.tif,1
test/NCALM_1_03286.tif,1
test/NCALM_1_03287.tif,0
test/NCALM_1_03288.tif,0
test/NCALM_1_03289.tif,0
test/NCALM_1_03290.tif,1
test/NCALM_1_03291.tif,1
test/NCALM_1_03292.tif,1
test/NCALM_1_03293.tif,1
test/NCALM_1_03294.tif,1
test/NCALM_1_03295.tif,1
test/NCALM_1_03296.tif,1
test/NCALM_1_03297.tif,1
test/NCALM_1_03298.tif,1
test/NCALM_1_03299.tif,1
test/NCALM_1_03300.tif,1
test/NCALM_1_03301.tif,1
test/NCALM_1_03302.tif,1
test/NCALM_1_03303.tif,1
test/NCALM_1_03304.tif,1
test/NCALM_1_03305.tif,1
test/NCALM_1_03306.tif,1
test/NCALM_1_03307.tif,1
test/NCALM_1_03308.tif,1
test/NCALM_1_03309.tif,1
test/NCALM_1_03310.tif,1
test/NCALM_1_03311.tif,1
test/NCALM_1_03312.tif,1
test/NCALM_1_03313.tif,1
test/NCALM_1_03314.tif,1
test/NCALM_1_03315.tif,1
test/NCALM_1_03316.tif,1
test/NCALM_1_03317.tif,1
test/NCALM_1_03318.tif,0
test/NCALM_1_03319.tif,1
test/NCALM_1_03320.tif,1
test/NCALM_1_03321.tif,1
test/NCALM_1_03322.tif,1
test/NCALM_1_03323.tif,1
test/NCALM_1_03324.tif,0
test/NCALM_1_03325.tif,0
test/NCALM_1_03326.tif,0
test/NCALM_1_03327.tif,1
test/NCALM_1_03328.tif,1
test/NCALM_1_03329.tif,1
test/NCALM_1_03330.tif,1
test/NCALM_1_03331.tif,1
test/NCALM_1_03332.tif,1
test/NCALM_1_03333.tif,1
test/NCALM_1_03334.tif,1
test/NCALM_1_03335.tif,0
test/NCALM_1_03336.tif,1
test/NCALM_1_03337.tif,1
test/NCALM_1_03338.tif,1
test/NCALM_1_03339.tif,0
test/NCALM_1_03340.tif,1
test/NCALM_1_03341.tif,0
test/NCALM_1_03342.tif,1
test/NCALM_1_03343.tif,0
test/NCALM_1_03344.tif,0
test/NCALM_1_03345.tif,1
test/NCALM_1_03346.tif,1
test/NCALM_1_03347.tif,1
test/NCALM_1_03348.tif,1
test/NCALM_1_03349.tif,1
test/NCALM_1_03350.tif,1
test/NCALM_1_03351.tif,1
test/NCALM_1_03352.tif,1
test/NCALM_1_03353.tif,0
test/NCALM_1_03354.tif,1
test/NCALM_1_03355.tif,1
test/NCALM_1_03356.tif,1
test/NCALM_1_03357.tif,0
test/NCALM_1_03358.tif,1
test/NCALM_1_03359.tif,1
test/NCALM_1_03360.tif,1
test/NCALM_1_03361.tif,1
test/NCALM_1_03362.tif,1
test/NCALM_1_03363.tif,0
test/NCALM_1_03364.tif,1
test/NCALM_1_03365.tif,1
test/NCALM_1_03366.tif,0
test/NCALM_1_03367.tif,1
test/NCALM_1_03368.tif,1
test/NCALM_1_03369.tif,0
test/NCALM_1_03370.tif,1
test/NCALM_1_03371.tif,1
test/NCALM_1_03372.tif,0
test/NCALM_1_03373.tif,1
test/NCALM_1_03374.tif,1
test/NCALM_1_03375.tif,1
test/NCALM_1_03376.tif,1
test/NCALM_1_03377.tif,1
test/NCALM_1_03378.tif,1
test/NCALM_1_03379.tif,0
test/NCALM_1_03380.tif,1
test/NCALM_1_03381.tif,1
test/NCALM_1_03382.tif,1
test/NCALM_1_03383.tif,1
test/NCALM_1_03384.tif,1
test/NCALM_1_03385.tif,1
test/NCALM_1_03386.tif,1
test/NCALM_1_03387.tif,1
test/NCALM_1_03388.tif,1
test/NCALM_1_03389.tif,1
test/NCALM_1_03390.tif,1
test/NCALM_1_03391.tif,0
test/NCALM_1_03392.tif,1
test/NCALM_1_03393.tif,1
test/NCALM_1_03394.tif,1
test/NCALM_1_03395.tif,0
test/NCALM_1_03396.tif,1
test/NCALM_1_03397.tif,1
test/NCALM_1_03398.tif,1
test/NCALM_1_03399.tif,0
test/NCALM_1_03400.tif,0
test/NCALM_1_03401.tif,1
test/NCALM_1_03402.tif,1
test/NCALM_1_03403.tif,1
test/NCALM_1_03404.tif,1
test/NCALM_1_03405.tif,1
test/NCALM_1_03406.tif,1
test/NCALM_1_03407.tif,0
test/NCALM_1_03408.tif,1
test/NCALM_1_03409.tif,0
test/NCALM_1_03410.tif,1
test/NCALM_1_03411.tif,1
test/NCALM_1_03412.tif,0
test/NCALM_1_03413.tif,1
test/NCALM_1_03414.tif,1
test/NCALM_1_03415.tif,0
test/NCALM_1_03416.tif,1
test/NCALM_1_03417.tif,1
test/NCALM_1_03418.tif,0
test/NCALM_1_03419.tif,0
test/NCALM_1_03420.tif,1
test/NCALM_1_03421.tif,1
test/NCALM_1_03422.tif,1
test/NCALM_1_03423.tif,1
test/NCALM_1_03424.tif,1
test/NCALM_1_03425.tif,1
test/NCALM_1_03426.tif,1
test/NCALM_1_03427.tif,1
test/NCALM_1_03428.tif,1
test/NCALM_1_03429.tif,1
test/NCALM_1_03430.tif,1
test/NCALM_1_03431.tif,1
test/NCALM_1_03432.tif,1
test/NCALM_1_03433.tif,1
test/NCALM_1_03434.tif,1
test/NCALM_1_03435.tif,1
test/NCALM_1_03436.tif,1
